date,tradition,title,epistle,gospel,matins,vespers,other
2030-07-26,greek,Friday of the 6th week after Pentecost,1 Corinthians 4.5-8 || Philippians 3.7-14 ~ St Jacob || Galatians 3.23-4.5 ~ Paraskeve,"Matthew 13.44-54 || Mark 10.29-31, 42-45 ~ St Jacob || Mark 5.24-34 ~ Paraskeve",John 10.9-16,Wisdom of Solomon 5.15-6.3 || 1 John 4.1-6 || 1 John 4.20-5.5,
2030-07-26,slavic,Friday of the 6th week after Pentecost,1 Corinthians 4.5-8,Matthew 13.44-54,,,
2030-07-27,greek,Saturday of the 6th week after Pentecost,Romans 9.1-5 || 2 Timothy 2.1-10 ~ St Panteleimon,Matthew 9.18-26 || John 15.17-16.2 ~ St Panteleimon,,,
2030-07-27,slavic,Saturday of the 6th week after Pentecost,Romans 9.1-5,Matthew 9.18-26,,,
2030-07-28,greek,6th Sunday after Pentecost,"Romans 12.6-14 || Acts 6.1-7 ~ Apostles Prochorus, Nicanor, Timon, Parmenas",Matthew 9.1-8,6th Matins Gospel :: Luke 24.36-53,,
2030-07-28,slavic,6th Sunday after Pentecost,Romans 12.6-14 || Hebrews 13.7-16 ~ Fathers || Galatians 1.11-19 ~ St Vladimir,Matthew 9.1-8 || John 17.1-13 ~ Fathers || John 10.1-9 ~ St Vladimir,6th Matins Gospel :: Luke 24.36-53,"Genesis 14.14-20 ~ Fathers || Deuteronomy 1.8-11, 15-17 ~ Fathers || Deuteronomy 10.14-21 ~ Fathers || 3[1] Kings 8.22-23, 27-30 ~ St Vladimir || Isaiah 61.10-62.5 ~ St Vladimir || Isaiah 60.1-16 ~ St Vladimir",
2030-07-29,greek,Monday of the 7th week after Pentecost,1 Corinthians 5.9-6.11,Matthew 13.54-58,,,
2030-07-29,slavic,Monday of the 7th week after Pentecost,1 Corinthians 5.9-6.11,Matthew 13.54-58,,,
2030-07-30,greek,Tuesday of the 7th week after Pentecost,1 Corinthians 6.20-7.12 || Acts 15.35-41 ~ Apostles Silas & Silvanus,Matthew 14.1-13,,,
2030-07-30,slavic,Tuesday of the 7th week after Pentecost,1 Corinthians 6.20-7.12,Matthew 14.1-13,,,
2030-07-31,greek,Wednesday of the 7th week after Pentecost,1 Corinthians 7.12-24,Matthew 14.35-15.11,,,
2030-07-31,slavic,Wednesday of the 7th week after Pentecost,1 Corinthians 7.12-24,Matthew 14.35-15.11,,,
2030-08-01,greek,Thursday of the 7th week after Pentecost,1 Corinthians 7.24-35 || 1 Corinthians 1.18-24 ~ Cross || Hebrews 11.33-12.2 ~ Holy Maccabee Children || Hebrews 2.11-18 ~ At the Blessing of Waters,"Matthew 15.12-21 || John 19.6-11, 13-20, 25-28, 30-35 ~ Cross || Matthew 10.16-22 ~ Holy Maccabee Children || John 5.1-4 ~ At the Blessing of Waters",,,
2030-08-01,slavic,Thursday of the 7th week after Pentecost,1 Corinthians 7.24-35 || Galatians 5.22-6.2 ~ St Seraphim,Matthew 15.12-21 || Luke 6.17-23 ~ St Seraphim,Matthew 11.27-30,Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3 || Wisdom of Solomon 4.7-15,
2030-08-02,greek,Friday of the 7th week after Pentecost,1 Corinthians 7.35-8.7,Matthew 15.29-31,,,
2030-08-02,slavic,Friday of the 7th week after Pentecost,1 Corinthians 7.35-8.7 || James 5.10-20 ~ Prophet Elijah,Matthew 15.29-31 || Luke 4.22-30 ~ Prophet Elijah,Luke 4.22-30,"Composite 12 - 3 [1] Kings 17.1-23 || Composite 13 - 3 [1] Kings 18, 19 || Composite 14 - 3 [1] Kings 19.19, 20, 21; 4 [2] Kings 2.1,6-14",
2030-08-03,greek,Saturday of the 7th week after Pentecost,Romans 12.1-3,Matthew 10.37-11.1,,,
2030-08-03,slavic,Saturday of the 7th week after Pentecost,Romans 12.1-3,Matthew 10.37-11.1,,,
2030-08-04,greek,7th Sunday after Pentecost,Romans 15.1-7,Matthew 9.27-35,7th Matins Gospel :: John 20.1-10,,
2030-08-04,slavic,7th Sunday after Pentecost,Romans 15.1-7,Matthew 9.27-35,7th Matins Gospel :: John 20.1-10,,
2030-08-05,greek,Monday of the 8th week after Pentecost,"1 Corinthians 9.13-18 || 1 Peter 1.1-25, 2.1-10 ~ Martyr Eusignius",Matthew 16.1-6,,,
2030-08-05,slavic,Monday of the 8th week after Pentecost,1 Corinthians 9.13-18,Matthew 16.1-6,,,
2030-08-06,greek,Tuesday of the 8th week after Pentecost,2 Peter 1.10-19 ~ Transfiguration || 1 Corinthians 10.5-12,Matthew 17.1-9 ~ Transfiguration || Matthew 16.6-12,Luke 9.28-36,"Exodus 24.12-18 || Composite 15 - Exodus 33.11-23; 34.4-6, 8 || Composite 23 - 3 [1] Kings 19.3-9, 11-13, 15, 16",
2030-08-06,slavic,Tuesday of the 8th week after Pentecost,1 Corinthians 10.5-12 || Romans 8.28-39 ~ Boris and Gleb,Matthew 16.6-12 || John 15.17-16.2 ~ Boris and Gleb,Luke 21.12-19,Isaiah 43.9-14 || Wisdom of Solomon 3.1-9 || Wisdom of Solomon 4.7-15,
2030-08-07,greek,Wednesday of the 8th week after Pentecost,1 Corinthians 10.12-22,Matthew 16.20-24 || Mark 9.2-9 ~ Afterfeast of Transfiguration,,,
2030-08-07,slavic,Wednesday of the 8th week after Pentecost,1 Corinthians 10.12-22 || Galatians 4.22-31 ~ St Anna,Matthew 16.20-24 || Luke 8.16-21 ~ St Anna,,,
2030-08-08,greek,Thursday of the 8th week after Pentecost,1 Corinthians 10.28-11.7,Matthew 16.24-28,,,
2030-08-08,slavic,Thursday of the 8th week after Pentecost,1 Corinthians 10.28-11.7 || Philippians 3.7-14 ~ St Jacob,"Matthew 16.24-28 || Mark 10.29-31, 42-45 ~ St Jacob",John 10.9-16,Wisdom of Solomon 5.15-6.3 || 1 John 4.1-6 || 1 John 4.20-5.5,
2030-08-09,greek,Friday of the 8th week after Pentecost,1 Corinthians 11.8-22,Matthew 17.10-18,,,
2030-08-09,slavic,Friday of the 8th week after Pentecost,1 Corinthians 11.8-22 || 2 Timothy 2.1-10 ~ St Panteleimon,Matthew 17.10-18 || John 15.17-16.2 ~ St Panteleimon,,,
2030-08-10,greek,Saturday of the 8th week after Pentecost,Romans 13.1-10,Matthew 12.30-37,,,
2030-08-10,slavic,Saturday of the 8th week after Pentecost,Romans 13.1-10,Matthew 12.30-37,,,
2030-08-11,greek,8th Sunday after Pentecost,1 Corinthians 1.10-18,Matthew 14.14-22,8th Matins Gospel :: John 20.11-18,,
2030-08-11,slavic,8th Sunday after Pentecost,1 Corinthians 1.10-18,Matthew 14.14-22,8th Matins Gospel :: John 20.11-18,,
2030-08-12,greek,Monday of the 9th week after Pentecost,1 Corinthians 11.31-12.6,Matthew 18.1-11,,,
2030-08-12,slavic,Monday of the 9th week after Pentecost,1 Corinthians 11.31-12.6,Matthew 18.1-11,,,
2030-08-13,greek,Tuesday of the 9th week after Pentecost,1 Corinthians 12.12-26 || Hebrews 7.26-8.2 ~ St Tikhon,"Matthew 18.18-22, 19.1-2, 13-15 || Matthew 5.14-19 ~ St Tikhon",John 10.9-16,"Composite 2 - Proverbs 10, 3, 8 || Proverbs 10.31-11.12 || Wisdom of Solomon 4.7-15",
2030-08-13,slavic,Tuesday of the 9th week after Pentecost,1 Corinthians 12.12-26,"Matthew 18.18-22, 19.1-2, 13-15",,,
2030-08-14,greek,Wednesday of the 9th week after Pentecost,1 Corinthians 13.4-14.5,Matthew 20.1-16,,,
2030-08-14,slavic,Wednesday of the 9th week after Pentecost,1 Corinthians 13.4-14.5 || 1 Corinthians 1.18-24 ~ Cross || Hebrews 11.33-12.2 ~ Martyrs || Hebrews 2.11-18 ~ At the Blessing of Waters,"Matthew 20.1-16 || John 19.6-11, 13-20, 25-28, 30-35 ~ Cross || Matthew 10.32-36, 11.1 ~ Martyrs || John 5.1-4 ~ At the Blessing of Waters",,,
2030-08-15,greek,Thursday of the 9th week after Pentecost,Philippians 2.5-11 ~ Dormition || 1 Corinthians 14.6-19,"Luke 10.38-42, 11.27-28 ~ Dormition || Matthew 20.17-28","Luke 1.39-49, 56",Genesis 28.10-17 || Ezekiel 43.27-44.4 || Proverbs 9.1-11,
2030-08-15,slavic,Thursday of the 9th week after Pentecost,1 Corinthians 14.6-19,Matthew 20.17-28,,,
2030-08-16,greek,Friday of the 9th week after Pentecost,1 Corinthians 14.26-40 || Colossians 1.12-18 ~ Image,"Matthew 21.12-14, 17-20 || Luke 9.51-56, 10.22-24 ~ Image",,,
2030-08-16,slavic,Friday of the 9th week after Pentecost,1 Corinthians 14.26-40,"Matthew 21.12-14, 17-20",,,
2030-08-17,greek,Saturday of the 9th week after Pentecost,Romans 14.6-9,Matthew 15.32-39,,,
2030-08-17,slavic,Saturday of the 9th week after Pentecost,Romans 14.6-9,Matthew 15.32-39,,,
2030-08-18,greek,9th Sunday after Pentecost,1 Corinthians 3.9-17,Matthew 14.22-34,9th Matins Gospel :: John 20.19-31,,
2030-08-18,slavic,9th Sunday after Pentecost,1 Corinthians 3.9-17,Matthew 14.22-34,9th Matins Gospel :: John 20.19-31,,
2030-08-19,greek,Monday of the 10th week after Pentecost,1 Corinthians 15.12-19,Matthew 21.18-22,,,
2030-08-19,slavic,Monday of the 10th week after Pentecost,2 Peter 1.10-19 ~ Transfiguration || 1 Corinthians 15.12-19,Matthew 17.1-9 ~ Transfiguration || Matthew 21.18-22,Luke 9.28-36,"Exodus 24.12-18 || Composite 15 - Exodus 33.11-23; 34.4-6, 8 || Composite 23 - 3 [1] Kings 19.3-9, 11-13, 15, 16",
2030-08-20,greek,Tuesday of the 10th week after Pentecost,1 Corinthians 15.29-38,Matthew 21.23-27,,,
2030-08-20,slavic,Tuesday of the 10th week after Pentecost,1 Corinthians 15.29-38,Matthew 21.23-27,,,
2030-08-21,greek,Wednesday of the 10th week after Pentecost,1 Corinthians 16.4-12,Matthew 21.28-32 || Mark 3.13-21 ~ Thaddaeus,,,
2030-08-21,slavic,Wednesday of the 10th week after Pentecost,1 Corinthians 16.4-12,Matthew 21.28-32,,,
2030-08-22,greek,Thursday of the 10th week after Pentecost,2 Corinthians 1.1-7,Matthew 21.43-46,,,
2030-08-22,slavic,Thursday of the 10th week after Pentecost,2 Corinthians 1.1-7 || Galatians 5.22-6.2 ~ St Herman,Matthew 21.43-46 || Luke 6.17-23 ~ St Herman,Matthew 11.27-30,Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3 || Wisdom of Solomon 4.7-15,
2030-08-23,greek,Friday of the 10th week after Pentecost,2 Corinthians 1.12-20 || Philippians 2.5-11 ~ Theotokos,"Matthew 22.23-33 || Luke 10.38-42, 11.27-28 ~ Theotokos",,,
2030-08-23,slavic,Friday of the 10th week after Pentecost,2 Corinthians 1.12-20,Matthew 22.23-33,,,
2030-08-24,greek,Saturday of the 10th week after Pentecost,Romans 15.30-33,Matthew 17.24-18.4,,,
2030-08-24,slavic,Saturday of the 10th week after Pentecost,Romans 15.30-33,Matthew 17.24-18.4,,,
2030-08-25,greek,10th Sunday after Pentecost,"1 Corinthians 4.9-16 || Titus 1.1-5, 2.15, 3.1-2, 12-15 ~ Bartholomew relics",Matthew 17.14-23 || Matthew 5.14-19 ~ Bartholomew relics,10th Matins Gospel :: John 21.1-14,,
2030-08-25,slavic,10th Sunday after Pentecost,1 Corinthians 4.9-16,Matthew 17.14-23,10th Matins Gospel :: John 21.1-14,,
2030-08-26,greek,Monday of the 11th week after Pentecost,2 Corinthians 2.3-15 || Hebrews 10.32-38 ~ Adrian & Natalia,Matthew 23.13-22,,,
2030-08-26,slavic,Monday of the 11th week after Pentecost,2 Corinthians 2.3-15 || Hebrews 7.26-8.2 ~ St Tikhon,Matthew 23.13-22 || Matthew 5.14-19 ~ St Tikhon,John 10.9-16,"Composite 2 - Proverbs 10, 3, 8 || Proverbs 10.31-11.12 || Wisdom of Solomon 4.7-15",
2030-08-27,greek,Tuesday of the 11th week after Pentecost,2 Corinthians 2.14-3.3,Matthew 23.23-28,,,
2030-08-27,slavic,Tuesday of the 11th week after Pentecost,2 Corinthians 2.14-3.3,Matthew 23.23-28,,,
2030-08-28,greek,Wednesday of the 11th week after Pentecost,2 Corinthians 3.4-11 || Galatians 5.22-6.2 ~ St Job,Matthew 23.29-39 || Luke 6.17-23 ~ St Job,Matthew 11.27-30,Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3 || Wisdom of Solomon 4.7-15,
2030-08-28,slavic,Wednesday of the 11th week after Pentecost,Philippians 2.5-11 ~ Dormition || 2 Corinthians 3.4-11,"Luke 10.38-42, 11.27-28 ~ Dormition || Matthew 23.29-39","Luke 1.39-49, 56",Genesis 28.10-17 || Ezekiel 43.27-44.4 || Proverbs 9.1-11,
2030-08-29,greek,Thursday of the 11th week after Pentecost,2 Corinthians 4.1-6 || Acts 13.25-32 ~ Forerunner,Matthew 24.13-28 || Mark 6.14-30 ~ Forerunner,Matthew 14.1-13,"Composite 8 - Isaiah 40, 41, 45, 48, 54 || Composite 9 - Malachi 3, 4 || Composite 3 - Wisdom of Solomon 4, 5",
2030-08-29,slavic,Thursday of the 11th week after Pentecost,2 Corinthians 4.1-6 || Colossians 1.12-18 ~ Image,"Matthew 24.13-28 || Luke 9.51-56, 10.22-24 ~ Image",,,
2030-08-30,greek,Friday of the 11th week after Pentecost,2 Corinthians 4.13-18,"Matthew 24.27-33, 42-51",,,
2030-08-30,slavic,Friday of the 11th week after Pentecost,2 Corinthians 4.13-18,"Matthew 24.27-33, 42-51",,,
2030-08-31,greek,Saturday of the 11th week after Pentecost,1 Corinthians 1.3-9,Matthew 19.3-12,,,
2030-08-31,slavic,Saturday of the 11th week after Pentecost,1 Corinthians 1.3-9,Matthew 19.3-12,,,
2030-09-01,greek,11th Sunday after Pentecost,1 Corinthians 9.2-12 || 1 Timothy 2.1-7 ~ New Year || Colossians 3.12-16 ~ St Simeon,Matthew 18.23-35 || Luke 4.16-22 ~ New Year || Matthew 11.27-30 ~ St Simeon,11th Matins Gospel :: John 21.15-25,Isaiah 61.1-9 || Composite 24 - Leviticus 26 || Wisdom of Solomon 4.7-15,
2030-09-01,slavic,11th Sunday after Pentecost,1 Corinthians 9.2-12,Matthew 18.23-35,11th Matins Gospel :: John 21.15-25,,
2030-09-02,greek,Monday of the 12th week after Pentecost,2 Corinthians 5.10-15 || Romans 8.28-39 ~ Anthony & Theodosius of Kiev Caves,Mark 1.9-15,,,
2030-09-02,slavic,Monday of the 12th week after Pentecost,2 Corinthians 5.10-15,Mark 1.9-15,,,
2030-09-03,greek,Tuesday of the 12th week after Pentecost,2 Corinthians 5.15-21,Mark 1.16-22,,,
2030-09-03,slavic,Tuesday of the 12th week after Pentecost,2 Corinthians 5.15-21,Mark 1.16-22,,,
2030-09-04,greek,Wednesday of the 12th week after Pentecost,2 Corinthians 6.11-16,Mark 1.23-28,,,
2030-09-04,slavic,Wednesday of the 12th week after Pentecost,2 Corinthians 6.11-16,Mark 1.23-28,,,
2030-09-05,greek,Thursday of the 12th week after Pentecost,2 Corinthians 7.1-10,Mark 1.29-35 || Matthew 23.29-39 ~ Zacharias,,,
2030-09-05,slavic,Thursday of the 12th week after Pentecost,2 Corinthians 7.1-10 || Philippians 2.5-11 ~ Theotokos,"Mark 1.29-35 || Luke 10.38-42, 11.27-28 ~ Theotokos",,,
2030-09-06,greek,Friday of the 12th week after Pentecost,2 Corinthians 7.10-16,Mark 2.18-22,,,
2030-09-06,slavic,Friday of the 12th week after Pentecost,2 Corinthians 7.10-16,Mark 2.18-22,,,
2030-09-07,greek,Saturday of the 12th week after Pentecost,1 Corinthians 2.6-9 ~ Saturday before Elevation || 1 Corinthians 1.26-29,Matthew 10.37-11.1 ~ Saturday before Elevation || Matthew 20.29-34,,,
2030-09-07,slavic,Saturday of the 12th week after Pentecost,1 Corinthians 1.26-29,Matthew 20.29-34,,,
2030-09-08,greek,12th Sunday after Pentecost,Galatians 6.11-18 ~ Sunday before Elevation || Philippians 2.5-11 ~ Theotokos || 1 Corinthians 15.1-11,"John 3.13-17 ~ Sunday before Elevation || Luke 10.38-42, 11.27-28 ~ Theotokos || Matthew 19.16-26","Luke 1.39-49, 56",Genesis 28.10-17 || Ezekiel 43.27-44.4 || Proverbs 9.1-11,
2030-09-08,slavic,12th Sunday after Pentecost,1 Corinthians 15.1-11,Matthew 19.16-26,1st Matins Gospel :: Matthew 28.16-20,,
2030-09-09,greek,Monday of the 13th week after Pentecost,2 Corinthians 8.7-15 || Galatians 4.22-27 ~ Joachim & Anna,Mark 3.6-12 || Luke 8.16-21 ~ Joachim & Anna,,,
2030-09-09,slavic,Monday of the 13th week after Pentecost,2 Corinthians 8.7-15,Mark 3.6-12,,,
2030-09-10,greek,Tuesday of the 13th week after Pentecost,2 Corinthians 8.16-9.5,"Mark 3.13-19 || John 3.16-21 ~ Menodora, Metrodora, Nymphodora",,,
2030-09-10,slavic,Tuesday of the 13th week after Pentecost,2 Corinthians 8.16-9.5 || Galatians 5.22-6.2 ~ St Job,Mark 3.13-19 || Luke 6.17-23 ~ St Job,Matthew 11.27-30,Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3 || Wisdom of Solomon 4.7-15,
2030-09-11,greek,Wednesday of the 13th week after Pentecost,2 Corinthians 9.12-10.7,Mark 3.19-27 || John 12.19-36 ~ Theodora of Alexandria,,,
2030-09-11,slavic,Wednesday of the 13th week after Pentecost,2 Corinthians 9.12-10.7 || Acts 13.25-33 ~ Forerunner,Mark 3.19-27 || Mark 6.14-30 ~ Forerunner,Matthew 14.1-13,"Composite 8 - Isaiah 40, 41, 45, 48, 54 || Composite 9 - Malachi 3, 4 || Composite 3 - Wisdom of Solomon 4, 5",
2030-09-12,greek,Thursday of the 13th week after Pentecost,2 Corinthians 10.7-18 || Philippians 2.5-11 ~ Theotokos,"Mark 3.28-35 || Luke 10.38-42, 11.27-28 ~ Theotokos",,,
2030-09-12,slavic,Thursday of the 13th week after Pentecost,2 Corinthians 10.7-18,Mark 3.28-35,,,
2030-09-13,greek,Friday of the 13th week after Pentecost,2 Corinthians 11.5-21 || Hebrews 3.1-4 ~ Church,Mark 4.1-9 || Matthew 16.13-18 ~ Church,,"3[1] Kings 8.22-23, 27-30 || Proverbs 3.19-34 || Proverbs 9.1-11",
2030-09-13,slavic,Friday of the 13th week after Pentecost,2 Corinthians 11.5-21,Mark 4.1-9,,,
2030-09-14,greek,Saturday of the 13th week after Pentecost,1 Corinthians 1.18-24 ~ Elevation || 1 Corinthians 2.6-9,"John 19.6-11, 13-20, 25-28, 30-35 ~ Elevation || Matthew 22.15-22",John 12.28-36,Exodus 15.22-16.1 || Proverbs 3.11-18 || Isaiah 60.11-16,
2030-09-14,slavic,Saturday of the 13th week after Pentecost,1 Corinthians 2.6-9 || 1 Timothy 2.1-7 ~ New Year || Colossians 3.12-16 ~ St Simeon,Matthew 22.15-22 || Luke 4.16-22 ~ New Year || Matthew 11.27-30 ~ St Simeon,,Isaiah 61.1-9 || Composite 24 - Leviticus 26 || Wisdom of Solomon 4.7-15,
2030-09-15,greek,13th Sunday after Pentecost,Galatians 2.16-20 ~ Sunday after Elevation || 1 Corinthians 16.13-24 || Colossians 1.24-2.1 ~ Nikitas,Mark 8.34-9.1 ~ Sunday after Elevation || Matthew 21.33-42 || Matthew 10.16-22 ~ Nikitas,2nd Matins Gospel :: Mark 16.1-8,,
2030-09-15,slavic,13th Sunday after Pentecost,1 Corinthians 16.13-24,Matthew 21.33-42,2nd Matins Gospel :: Mark 16.1-8,,
2030-09-16,greek,Monday of the 14th week after Pentecost,2 Corinthians 12.10-19 || 2 Corinthians 6.1-10 ~ Euphemia (September),Luke 3.19-22 || Luke 7.36-50 ~ Euphemia (September),,,
2030-09-16,slavic,Monday of the 14th week after Pentecost,2 Corinthians 12.10-19,Mark 4.10-23,,,
2030-09-17,greek,Tuesday of the 14th week after Pentecost,2 Corinthians 12.20-13.2,Luke 3.23-4.1,,,
2030-09-17,slavic,Tuesday of the 14th week after Pentecost,2 Corinthians 12.20-13.2,Mark 4.24-34,,,
2030-09-18,greek,Wednesday of the 14th week after Pentecost,2 Corinthians 13.3-14,Luke 4.1-15,,,
2030-09-18,slavic,Wednesday of the 14th week after Pentecost,2 Corinthians 13.3-14,Mark 4.35-41,,,
2030-09-19,greek,Thursday of the 14th week after Pentecost,"Galatians 1.1-10, 20-2.5",Luke 4.16-22,,,
2030-09-19,slavic,Thursday of the 14th week after Pentecost,"Galatians 1.1-10, 20-2.5",Mark 5.1-20,,,
2030-09-20,greek,Friday of the 14th week after Pentecost,Galatians 2.6-10,Luke 4.22-30,,,
2030-09-20,slavic,Friday of the 14th week after Pentecost,Galatians 2.6-10,"Mark 5.22-24, 35-6.1",,,
2030-09-21,greek,Saturday of the 14th week after Pentecost,1 Corinthians 1.26-29 ~ Saturday after Elevation || 1 Corinthians 4.1-5,John 8.21-30 ~ Saturday after Elevation || Luke 4.31-36,,,
2030-09-21,slavic,Saturday of the 14th week after Pentecost,Philippians 2.5-11 ~ Theotokos || 1 Corinthians 4.1-5,"Luke 10.38-42, 11.27-28 ~ Theotokos || Matthew 23.1-12","Luke 1.39-49, 56",Genesis 28.10-17 || Ezekiel 43.27-44.4 || Proverbs 9.1-11,
2030-09-22,greek,14th Sunday after Pentecost,2 Corinthians 1.21-2.4,Luke 5.1-11,3rd Matins Gospel :: Mark 16.9-20,,
2030-09-22,slavic,14th Sunday after Pentecost,Galatians 6.11-18 ~ Sunday before Elevation || 2 Corinthians 1.21-2.4,John 3.13-17 ~ Sunday before Elevation || Matthew 22.1-14,3rd Matins Gospel :: Mark 16.9-20,,
2030-09-23,greek,Monday of the 15th week after Pentecost,Galatians 2.11-16 || Galatians 4.22-31 ~ Forerunner,Luke 4.37-44 || Luke 1.5-25 ~ Forerunner,,,
2030-09-23,slavic,Monday of the 15th week after Pentecost,Galatians 2.11-16,Mark 5.24-34,,,
2030-09-24,greek,Tuesday of the 15th week after Pentecost,Galatians 2.21-3.7 || Romans 8.28-39 ~ New Martyrs || 2 Timothy 3.10-15 ~ Myrtidiotissa Miracle,Luke 5.12-16 || Luke 21.12-19 ~ New Martyrs,Luke 12.2-12,Isaiah 43.9-14 || Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3,
2030-09-24,slavic,Tuesday of the 15th week after Pentecost,Galatians 2.21-3.7,Mark 6.1-7,,,
2030-09-25,greek,Wednesday of the 15th week after Pentecost,Galatians 3.15-22 || Galatians 5.22-6.2 ~ St Sergius,Luke 5.33-39 || Luke 6.17-23 ~ St Sergius,Matthew 11.27-30,"Composite 2 - Proverbs 10, 3, 8 || Proverbs 10.31-11.12 || Wisdom of Solomon 3.1-9",
2030-09-25,slavic,Wednesday of the 15th week after Pentecost,Galatians 3.15-22 || Philippians 2.5-11 ~ Theotokos,"Mark 6.7-13 || Luke 10.38-42, 11.27-28 ~ Theotokos",,,
2030-09-26,greek,Thursday of the 15th week after Pentecost,Galatians 3.23-4.5 || 1 John 4.12-19 ~ St John,"Luke 6.12-19 || John 19.25-27, 21.24-25 ~ St John",John 21.15-25,1 John 3.21-4.6 || 1 John 4.11-16 || 1 John 4.20-5.5,
2030-09-26,slavic,Thursday of the 15th week after Pentecost,1 Corinthians 2.6-9 ~ Saturday before Elevation || Galatians 3.23-4.5 || Hebrews 3.1-4 ~ Church,Matthew 10.37-11.1 ~ Saturday before Elevation || Mark 6.30-45 || Matthew 16.13-18 ~ Church,,"3[1] Kings 8.22-23, 27-30 || Proverbs 3.19-34 || Proverbs 9.1-11",
2030-09-27,greek,Friday of the 15th week after Pentecost,Galatians 4.8-21,Luke 6.17-23,,,
2030-09-27,slavic,Friday of the 15th week after Pentecost,1 Corinthians 1.18-24 ~ Elevation || Galatians 4.8-21,"John 19.6-11, 13-20, 25-28, 30-35 ~ Elevation || Mark 6.45-53",John 12.28-36,Exodus 15.22-16.1 || Proverbs 3.11-18 || Isaiah 60.11-16,
2030-09-28,greek,Saturday of the 15th week after Pentecost,1 Corinthians 4.17-5.5 || 2 Corinthians 4.6-15 ~ St Chariton,Luke 5.17-26 || Luke 6.17-23 ~ St Chariton,Matthew 4.25-5.12,Wisdom of Solomon 5.15-6.3 || Wisdom of Solomon 3.1-9 || Wisdom of Solomon 4.7-15,
2030-09-28,slavic,Saturday of the 15th week after Pentecost,1 Corinthians 1.26-29 ~ Saturday after Elevation || 1 Corinthians 4.17-5.5,John 8.21-30 ~ Saturday after Elevation || Matthew 24.1-13,,,
2030-09-29,greek,15th Sunday after Pentecost,2 Corinthians 4.6-15 || Galatians 5.22-6.2 ~ Cyriacos,Luke 6.31-36,4th Matins Gospel :: Luke 24.1-12,,
2030-09-29,slavic,15th Sunday after Pentecost,Galatians 2.16-20 ~ Sunday after Elevation || 2 Corinthians 4.6-15,Mark 8.34-9.1 ~ Sunday after Elevation || Matthew 22.35-46,4th Matins Gospel :: Luke 24.1-12,,
2030-09-30,greek,Monday of the 16th week after Pentecost,Galatians 4.28-5.10 || 1 Corinthians 16.13-24 ~ Hieromartyr Gregory of Armenia,Luke 6.24-30 || Matthew 24.42-47 ~ Hieromartyr Gregory of Armenia,,,
2030-09-30,slavic,Monday of the 16th week after Pentecost,Galatians 4.28-5.10,Luke 3.19-22,,,
2030-10-01,greek,Tuesday of the 16th week after Pentecost,Galatians 5.11-21 || Acts 9.10-19 ~ Ananias of the Seventy,Luke 6.37-45,,,
2030-10-01,slavic,Tuesday of the 16th week after Pentecost,Galatians 5.11-21,Luke 3.23-4.1,,,
2030-10-02,greek,Wednesday of the 16th week after Pentecost,Galatians 6.2-10 || 1 Timothy 1.12-17 ~ Cyprian,Luke 6.46-7.1,,,
2030-10-02,slavic,Wednesday of the 16th week after Pentecost,Galatians 6.2-10,Luke 4.1-15,,,
2030-10-03,greek,Thursday of the 16th week after Pentecost,Ephesians 1.1-9 || Acts 17.16-34 ~ Dionysius the Areopagite,Luke 7.17-30,,,
2030-10-03,slavic,Thursday of the 16th week after Pentecost,Ephesians 1.1-9,Luke 4.16-22,,,
2030-10-04,greek,Friday of the 16th week after Pentecost,Ephesians 1.7-17,Luke 7.31-35,,,
2030-10-04,slavic,Friday of the 16th week after Pentecost,Ephesians 1.7-17,Luke 4.22-30,,,
2030-10-05,greek,Saturday of the 16th week after Pentecost,1 Corinthians 10.23-28,Luke 5.27-32,,,
2030-10-05,slavic,Saturday of the 16th week after Pentecost,1 Corinthians 10.23-28,Luke 4.31-36,,,
2030-10-06,greek,16th Sunday after Pentecost,2 Corinthians 6.1-10 || 1 Corinthians 4.9-16 ~ Thomas the Apostle,Luke 7.11-16 || John 20.19-31 ~ Thomas the Apostle,5th Matins Gospel :: Luke 24.12-35,"Composite 2 - Proverbs 10, 3, 8 || Composite 3 - Wisdom of Solomon 4, 5 || Composite 4 - Proverbs 10; Wisdom of Solomon 6, 7, 8, 9",
2030-10-06,slavic,16th Sunday after Pentecost,2 Corinthians 6.1-10 || Galatians 4.22-31 ~ Forerunner,Luke 5.1-11 || Luke 1.5-25 ~ Forerunner,5th Matins Gospel :: Luke 24.12-35,,
2030-10-07,greek,Monday of the 17th week after Pentecost,Ephesians 1.22-2.3,Luke 7.36-50,,,
2030-10-07,slavic,Monday of the 17th week after Pentecost,Ephesians 1.22-2.3 || Romans 8.28-39 ~ New Martyrs,Luke 4.37-44 || Luke 21.12-19 ~ New Martyrs,Luke 12.2-12,Isaiah 43.9-14 || Wisdom of Solomon 3.1-9 || Wisdom of Solomon 5.15-6.3,
2030-10-08,greek,Tuesday of the 17th week after Pentecost,Ephesians 2.19-3.7,Luke 8.1-3,,,
